H1,H2,H3,H4,H5,ItemCode,WeekStartDate,Sales,Stock,Price,FirstPrice,Discount,DiscountOnPrice,PrevDiscountRate,PrevSales
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100786432,2022-11-10,6,335,299.9900,349.99,0.169749,0.1373402594111384549,0.0000000000000000000,0
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100786432,2022-12-08,8,272,259.9900,349.99,0.250367,0.2571502042915511872,0.1373402594111384549,7
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100786509,2022-11-10,12,137,219.9900,249.99,0.309755,0.1200048001920076804,0.0000000000000000000,11
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100786510,2022-11-10,7,109,219.9900,249.99,0.165806,0.1200048001920076804,0.0000000000000000000,4
AYAKKABI,ERKEK,DRESS,BOT,FORMAL BOT,000000000100573644,2022-12-08,23,565,379.9900,429.99,0.110192,0.1105895283712361360,0.0000000000000000000,8
AYAKKABI,ERKEK,DRESS,BOT,FORMAL BOT,000000000100573644,2022-12-29,9,24,379.9900,429.99,0.123112,0.1105895283712361360,0.0000000000000000000,13
AYAKKABI,ERKEK,DRESS,BOT,FORMAL BOT,000000000100573644,2023-01-05,19,507,309.9900,429.99,0.328786,0.2790762575873857532,0.1105895283712361360,9
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000100573698,2023-02-02,5,17,699.9900,799.99,0.119555,0.1250015625195314942,0.0000000000000000000,3
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000100573699,2022-12-08,4,21,639.9900,799.99,0.286337,0.1948495823589099212,0.0000000000000000000,2
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000100573699,2023-01-05,3,9,539.9900,799.99,0.387221,0.3206563179865835280,0.1948495823589099212,0
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000101173384,2023-01-05,139,2220,399.9900,469.99,0.176954,0.1489393391348752102,0.0000000000000000000,154
AYAKKABI,ERKEK,CASUAL,BOT,OUTDOOR HI,000000000101173385,2023-01-05,464,4441,429.9900,499.99,0.140576,0.1400028000560011201,0.0000000000000000000,88
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC SNEAKER,000000000101173389,2022-11-10,108,948,289.9900,379.99,0.245944,0.2319325909034219436,0.0000000000000000000,73
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC SNEAKER,000000000101173389,2022-12-15,45,598,249.9900,379.99,0.372219,0.3421142661648990763,0.2319325909034219436,37
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC SNEAKER,000000000101173391,2022-11-10,58,685,299.9900,379.99,0.247840,0.2054467680499601249,0.0000000000000000000,40
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC SNEAKER,000000000101173391,2022-12-15,37,432,249.9900,379.99,0.388243,0.3421142661648990763,0.2054467680499601249,22
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC SNEAKER,000000000101173392,2022-11-10,6,49,299.9900,379.99,0.134226,0.2054467680499601249,0.0000000000000000000,0
AYAKKABI,ERKEK,CASUAL,BOT,MILITARY BOT,000000000101173398,2023-02-02,154,513,449.9900,659.99,0.312750,0.3181866391915029016,0.0000000000000000000,24
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000101173399,2022-12-15,152,1654,399.9900,489.99,0.203418,0.1836772179024061716,0.0000000000000000000,106
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000101173400,2022-12-15,136,1584,409.9900,489.99,0.185908,0.1632686381354721525,0.0000000000000000000,85
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC SNEAKER,000000000101173404,2022-11-10,167,1550,279.9900,379.99,0.252899,0.2584186998056012916,0.0000000000000000000,69
AYAKKABI,ERKEK,COMFORT,AYAKKABI,GELENEKSEL COMFORT MAKOSEN,000000000101186628,2022-11-10,136,1720,409.9900,519.99,0.204180,0.2064638366791334616,0.0000000000000000000,83
AYAKKABI,ERKEK,COMFORT,AYAKKABI,GELENEKSEL COMFORT MAKOSEN,000000000101186639,2022-11-10,149,1462,399.9900,499.99,0.204595,0.1948510709344621676,0.0000000000000000000,71
AYAKKABI,ERKEK,CASUAL,BOT,SNEAKER HI,000000000101186830,2022-12-08,48,2370,279.9900,329.99,0.153329,0.1460544917698428280,0.0000000000000000000,50
AYAKKABI,ERKEK,CASUAL,BOT,SNEAKER HI,000000000101186830,2023-01-19,135,3983,199.9900,329.99,0.392946,0.3939513318585411680,0.2375519943292089221,72
AYAKKABI,ERKEK,CASUAL,BOT,SNEAKER HI,000000000101186833,2023-01-05,3,331,279.9900,329.99,0.146878,0.1460544917698428280,0.0000000000000000000,2
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000101186839,2022-11-10,205,2987,399.9900,479.99,0.182248,0.1613024999615028212,0.0000000000000000000,108
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000101186839,2022-12-15,176,2051,349.9900,479.99,0.275013,0.2661423199939853820,0.1613024999615028212,98
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000101186839,2023-01-05,136,1512,279.9900,479.99,0.436979,0.4166753474030708974,0.2661423199939853820,77
AYAKKABI,ERKEK,CASUAL,BOT,OUTDOOR HI,000000000101186841,2023-01-19,38,1414,449.9900,509.99,0.132381,0.1119659635269915779,0.0000000000000000000,223
AYAKKABI,ERKEK,CASUAL,BOT,OUTDOOR HI,000000000101186841,2023-01-26,97,1374,399.9900,509.99,0.225010,0.2156905037353673602,0.1119659635269915779,38
AYAKKABI,ERKEK,DRESS,AYAKKABI,INFORMAL MAKOSEN,000000000101186862,2023-01-19,40,652,249.9900,279.99,0.103229,0.1071466838101360763,0.0000000000000000000,24
AYAKKABI,ERKEK,DRESS,AYAKKABI,INFORMAL BAGCIKLI,000000000101186864,2022-12-15,59,747,189.9900,279.99,0.322208,0.3214400514304082289,0.0000000000000000000,34
AYAKKABI,ERKEK,DRESS,AYAKKABI,INFORMAL BAGCIKLI,000000000101186867,2022-11-10,30,556,239.9900,279.99,0.228622,0.1373410851629794232,0.0000000000000000000,48
AYAKKABI,COCUK,NULL,BOT,OUTDOOR HI,000000000101191815,2022-12-29,117,2368,319.9900,379.99,0.157721,0.1524748362943189581,0.0000000000000000000,152
AYAKKABI,COCUK,NULL,BOT,OUTDOOR HI,000000000101191815,2023-02-02,160,1935,269.9900,379.99,0.294354,0.2894813021395299877,0.1524748362943189581,56
AYAKKABI,COCUK,NULL,BOT,OUTDOOR HI,000000000101191816,2023-01-05,64,938,269.9900,379.99,0.289795,0.2894813021395299877,0.1524748362943189581,46
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101191832,2022-12-01,60,687,169.9900,219.99,0.240990,0.2223060534372115729,0.0000000000000000000,30
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101191832,2022-12-15,36,530,129.9900,219.99,0.477634,0.4091095049774989773,0.2223060534372115729,35
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101191834,2022-12-08,91,1003,329.9900,419.99,0.234761,0.2092298781440965986,0.0000000000000000000,54
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101191834,2023-02-02,77,593,249.9900,419.99,0.476542,0.4047715421795757042,0.2092298781440965986,11
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101191851,2022-12-01,32,288,269.9900,329.99,0.196493,0.1765537690865467597,0.0000000000000000000,12
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101191851,2022-12-15,13,243,269.9900,329.99,0.213010,0.1765537690865467597,0.0000000000000000000,14
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101191851,2023-01-05,10,225,199.9900,329.99,0.465070,0.3939513318585411680,0.0000000000000000000,10
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101191852,2022-12-08,136,1839,249.9900,329.99,0.247488,0.2375519943292089221,0.0000000000000000000,170
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101191852,2023-01-05,86,1422,199.9900,329.99,0.402463,0.3939513318585411680,0.2375519943292089221,53
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101191853,2022-12-15,95,1270,259.9900,329.99,0.209081,0.2070527170125049903,0.0000000000000000000,96
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101191853,2023-01-05,67,1071,199.9900,329.99,0.396576,0.3939513318585411680,0.2070527170125049903,41
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101191859,2022-12-08,120,1708,159.9900,219.99,0.276112,0.2727396699849993182,0.0000000000000000000,78
AYAKKABI,COCUK,NULL,BOT,FASHION BOT,000000000101191862,2023-01-26,32,285,229.9900,329.99,0.342042,0.3030394860450316677,0.0000000000000000000,51
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101191876,2022-12-08,79,1017,149.9900,199.99,0.262278,0.2451818243086067347,0.0000000000000000000,56
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101191876,2023-02-02,45,609,119.9900,199.99,0.441277,0.4000200010000500026,0.2451818243086067347,27
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101191888,2022-11-17,6,268,269.9900,329.99,0.115037,0.1765537690865467597,0.0000000000000000000,8
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101191888,2022-12-15,22,260,199.9900,329.99,0.333583,0.3939513318585411680,0.1818236916270190006,13
AYAKKABI,ERKEK,CASUAL,AYAKKABI,FASHION SNEAKER,000000000101197807,2022-11-10,6,119,1099.9900,1479.99,0.199221,0.2519710767728454100,0.0000000000000000000,0
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101197827,2023-01-05,6,46,629.9900,819.99,0.227191,0.2317101428066195930,0.0000000000000000000,4
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101197903,2023-01-05,13,141,619.9900,859.99,0.274512,0.2790730124768892662,0.1105882424315348460,1
AYAKKABI,ERKEK,CASUAL,AYAKKABI,FASHION SNEAKER,000000000101197907,2022-11-10,4,126,949.9900,1229.99,0.279555,0.2226691839488267314,0.0000000000000000000,0
AYAKKABI,ERKEK,CASUAL,AYAKKABI,FASHION SNEAKER,000000000101197908,2022-11-10,4,160,879.9900,1229.99,0.279775,0.2799467793481530603,0.0000000000000000000,0
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101199173,2022-11-10,2,222,479.9900,629.99,0.114031,0.2331914171170418855,0.0000000000000000000,5
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101199173,2022-12-15,16,190,349.9900,629.99,0.440985,0.4444514992301465103,0.3290445604036502995,6
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101199174,2022-11-10,3,215,479.9900,629.99,0.313884,0.2331914171170418855,0.0000000000000000000,4
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101199174,2022-12-15,8,192,349.9900,629.99,0.273410,0.4444514992301465103,0.3290445604036502995,5
AYAKKABI,KADIN,DRESS,CIZME,DUZ CIZME,000000000101199199,2023-01-26,14,211,899.9900,1099.99,0.260934,0.1818198347257702343,0.0000000000000000000,6
AYAKKABI,KADIN,DRESS,BOT,DUZ BOT,000000000101199205,2022-12-15,102,608,679.9900,829.99,0.179946,0.1807250689767346595,0.0000000000000000000,58
AYAKKABI,KADIN,DRESS,AYAKKABI,MASKULEN,000000000101199219,2022-11-24,14,382,559.9900,699.99,0.244000,0.2000028571836740525,0.0000000000000000000,12
AYAKKABI,KADIN,DRESS,CIZME,OKCELI CIZME,000000000101199232,2023-01-05,57,565,749.9900,899.99,0.210921,0.1666685185390948789,0.0000000000000000000,52
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101180540,2023-01-19,175,3386,229.9900,309.99,0.264573,0.2580728410593890126,0.0000000000000000000,315
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101180541,2022-12-01,576,5023,259.9900,329.99,0.209468,0.2070527170125049903,0.0000000000000000000,266
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101180541,2023-02-02,377,2312,199.9900,329.99,0.409273,0.3939513318585411680,0.2070527170125049903,92
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101180542,2023-02-02,252,1485,229.9900,329.99,0.314946,0.3030394860450316677,0.0000000000000000000,69
AYAKKABI,COCUK,NULL,CIZME,BASIC GUNLUK CIZME,000000000101180543,2023-01-19,33,1365,349.9900,449.99,0.217374,0.2172173874395276417,0.0000000000000000000,39
AYAKKABI,COCUK,NULL,CIZME,BASIC GUNLUK CIZME,000000000101180543,2023-02-02,190,1270,279.9900,449.99,0.420748,0.3777861730260672460,0.2172173874395276417,54
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101180544,2023-01-19,75,1693,299.9900,399.99,0.265526,0.2500062501562539064,0.0000000000000000000,77
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101180545,2023-01-26,72,1035,299.9900,399.99,0.263380,0.2500062501562539064,0.0000000000000000000,72
AYAKKABI,COCUK,NULL,BOT,BIKER BOT,000000000101180546,2023-01-05,43,463,399.9900,499.99,0.211663,0.1948510709344621676,0.0000000000000000000,23
AYAKKABI,COCUK,NULL,BOT,BIKER BOT,000000000101180546,2023-01-26,34,358,339.9900,499.99,0.350627,0.3200064001280025601,0.1948510709344621676,7
AYAKKABI,COCUK,NULL,CIZME,KAR CIZMESI,000000000101180550,2023-02-02,78,475,309.9900,409.99,0.241764,0.2439083880094636455,0.0000000000000000000,21
AYAKKABI,COCUK,NULL,CIZME,KAR CIZMESI,000000000101180551,2023-01-26,37,826,309.9900,409.99,0.234383,0.2439083880094636455,0.0000000000000000000,13
AYAKKABI,COCUK,NULL,CIZME,KAR CIZMESI,000000000101180552,2023-01-19,92,1932,309.9900,409.99,0.239948,0.2439083880094636455,0.0000000000000000000,62
AYAKKABI,COCUK,NULL,BOT,ATHLETIC BOT,000000000101180553,2022-12-08,114,1727,229.9900,309.99,0.262483,0.2532939351479781256,0.0000000000000000000,64
AYAKKABI,COCUK,NULL,BOT,ATHLETIC BOT,000000000101180553,2023-01-05,307,2653,149.9900,309.99,0.519849,0.5161456821187780251,0.2532939351479781256,78
AYAKKABI,COCUK,NULL,BOT,WORKER BOT,000000000101180555,2022-11-10,12,102,359.9900,459.99,0.194808,0.2123550417447638276,0.0000000000000000000,8
AYAKKABI,COCUK,NULL,BOT,WORKER BOT,000000000101180555,2023-01-26,2,67,299.9900,459.99,0.343086,0.3478336485575773387,0.2173960303484858367,0
AYAKKABI,COCUK,NULL,CIZME,BASIC GUNLUK CIZME,000000000101180556,2023-02-02,197,1857,349.9900,449.99,0.225847,0.2222271606035689682,0.0000000000000000000,89
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101180557,2022-12-08,252,2175,259.9900,329.99,0.207541,0.2070527170125049903,0.0000000000000000000,234
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101180557,2023-01-26,60,1176,199.9900,329.99,0.410336,0.3939513318585411680,0.2070527170125049903,21
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101204902,2022-12-08,41,546,259.9900,329.99,0.307236,0.2121276402315221674,0.0000000000000000000,15
AYAKKABI,KADIN,CASUAL,BOT,OKCELI BOT,000000000101204926,2023-02-02,73,344,549.9900,699.99,0.251840,0.2142887755539364849,0.0000000000000000000,33
AYAKKABI,KADIN,COMFORT,BOT,GELENEKSEL COMFORT OKCELI BOT,000000000101204932,2023-02-02,29,428,399.9900,479.99,0.172584,0.1666701389612283590,0.0000000000000000000,19
AYAKKABI,KADIN,COMFORT,BOT,CASUAL COMFORT BOT,000000000101204941,2022-12-15,19,540,479.9900,579.99,0.161096,0.1670860891904433135,0.0000000000000000000,11
AYAKKABI,KADIN,COMFORT,BOT,CASUAL COMFORT BOT,000000000101204941,2023-01-05,29,571,399.9900,579.99,0.356733,0.3059080104079755499,0.1670860891904433135,17
AYAKKABI,KADIN,COMFORT,BOT,CASUAL COMFORT BOT,000000000101204941,2023-02-02,65,489,329.9900,579.99,0.449766,0.4310419145157675133,0.3059080104079755499,14
AYAKKABI,KADIN,COMFORT,BOT,CASUAL COMFORT BOT,000000000101204942,2022-12-15,25,412,479.9900,579.99,0.200137,0.1670860891904433135,0.0000000000000000000,22
AYAKKABI,KADIN,COMFORT,BOT,CASUAL COMFORT BOT,000000000101204942,2023-01-05,26,501,399.9900,579.99,0.315523,0.3059080104079755499,0.1670860891904433135,23
AYAKKABI,KADIN,COMFORT,BOT,CASUAL COMFORT BOT,000000000101204942,2023-02-02,61,414,329.9900,579.99,0.436021,0.4310419145157675133,0.3059080104079755499,26
AYAKKABI,KADIN,CASUAL,BOT,YAGMUR BOTU,000000000101204946,2023-01-05,35,565,159.9900,199.99,0.204153,0.2000100005000250013,0.0000000000000000000,26
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,BASKETBOL,000000000101092635,2022-11-24,11,259,199.9900,249.99,0.324875,0.2000080003200128006,0.0000000000000000000,21
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101093234,2022-11-10,8,177,489.9900,549.99,0.102751,0.1033544483417485061,0.0000000000000000000,0
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101093234,2022-12-08,5,139,419.9900,549.99,0.319751,0.2363679339624356807,0.1033544483417485061,3
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101093237,2022-12-08,3,140,439.9900,549.99,0.260857,0.2000036364297532683,0.0000000000000000000,6
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101093978,2022-11-10,58,1211,459.9900,579.99,0.256889,0.2069001189675684064,0.0000000000000000000,73
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101094203,2022-11-10,30,738,379.9900,469.99,0.217375,0.1914934360305538416,0.0000000000000000000,21
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101094205,2022-11-10,5,359,439.9900,499.99,0.094765,0.1143342432066032626,0.0000000000000000000,6
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101094205,2022-12-08,7,304,379.9900,499.99,0.284458,0.2400048000960019201,0.1143342432066032626,4
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101098253,2022-12-15,5,65,489.9900,569.99,0.222336,0.1403533395322724961,0.0000000000000000000,2
AYAKKABI,AKTIFSPOR,LEISURE,BOT,SNEAKER HI,000000000101098256,2022-12-08,3,115,299.9900,369.99,0.246945,0.1891943025487175330,0.0000000000000000000,5
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101108699,2022-11-10,1,437,529.9900,599.99,1.387687,0.1109788424009965384,0.0000000000000000000,-3
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101108699,2022-12-08,14,152,449.9900,599.99,0.485629,0.2500041667361122686,0.1109788424009965384,28
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101108701,2022-11-10,25,265,529.9900,599.99,0.364048,0.1109788424009965384,0.0000000000000000000,-4
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101108701,2022-12-08,23,205,449.9900,599.99,0.450684,0.2500041667361122686,0.1109788424009965384,15
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101108704,2022-11-10,5,171,529.9900,599.99,0.110493,0.1109788424009965384,0.0000000000000000000,6
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101108704,2022-12-08,3,151,459.9900,599.99,0.347212,0.2333372222870381174,0.1109788424009965384,1
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,SPORT COMFORT,000000000101108710,2022-11-10,64,821,359.9900,449.99,0.240963,0.1948514314810860532,0.0000000000000000000,21
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,SPORT COMFORT,000000000101108710,2023-01-05,34,518,299.9900,449.99,0.350014,0.3333407409053534523,0.1948514314810860532,4
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,FUTBOL,000000000101108731,2022-12-08,16,262,599.9900,699.99,0.125764,0.1428591837026243233,0.0000000000000000000,23
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101108763,2022-12-08,17,147,439.9900,579.99,0.406023,0.2413834721288298075,0.0976752222864412206,19
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101108764,2022-12-08,13,96,439.9900,579.99,0.393514,0.2413834721288298075,0.0976752222864412206,9
AYAKKABI,ERKEK,DRESS,BOT,INFORMAL BOT,000000000101159885,2023-01-05,4,200,499.9900,629.99,0.400871,0.2063524817854251655,0.0000000000000000000,3
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163535,2022-12-01,15,243,319.9900,399.99,0.264294,0.2000050001250031251,0.0000000000000000000,9
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163536,2022-11-10,36,690,349.9900,399.99,0.203408,0.1250031250781269532,0.0000000000000000000,22
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163538,2022-11-10,60,1274,349.9900,399.99,0.146854,0.1193671146126479249,0.0000000000000000000,71
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163538,2022-12-08,41,1018,299.9900,399.99,0.297239,0.2500062501562539064,0.1193671146126479249,28
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163545,2022-12-08,26,479,319.9900,399.99,0.202531,0.2000050001250031251,0.0000000000000000000,15
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163546,2023-02-02,27,562,349.9900,399.99,0.124173,0.1250031250781269532,0.0000000000000000000,26
AYAKKABI,AKTIFSPOR,LEISURE,BOT,SNEAKER HI,000000000101163660,2022-12-15,382,5704,449.9900,529.99,0.276027,0.1509462442687597880,0.0000000000000000000,296
AYAKKABI,AKTIFSPOR,LEISURE,BOT,SNEAKER HI,000000000101163661,2022-12-08,269,2023,429.9900,529.99,0.298814,0.1886828053359497350,0.0000000000000000000,202
AYAKKABI,AKTIFSPOR,LEISURE,BOT,SNEAKER HI,000000000101163662,2023-01-05,152,5040,429.9900,529.99,0.187574,0.1886828053359497350,0.0000000000000000000,130
AYAKKABI,AKTIFSPOR,LEISURE,BOT,SNEAKER HI,000000000101163663,2022-12-08,8,341,449.9900,549.99,0.209966,0.1818214876634120621,0.0000000000000000000,16
AYAKKABI,AKTIFSPOR,LEISURE,BOT,SNEAKER HI,000000000101163664,2023-02-02,9,226,449.9900,549.99,0.185976,0.1818214876634120621,0.0000000000000000000,6
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163676,2023-02-02,63,797,399.9900,549.99,0.312115,0.2727322314951180931,0.0000000000000000000,30
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163680,2022-12-15,302,4028,489.9900,569.99,0.298455,0.1403533395322724961,0.0000000000000000000,242
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163681,2023-01-05,171,2539,469.9900,569.99,0.139576,0.1754416744153406201,0.0000000000000000000,112
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101163685,2023-02-02,197,3363,399.9900,549.99,0.282275,0.2727322314951180931,0.0000000000000000000,109
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163690,2022-12-01,56,597,459.9900,569.99,0.427602,0.1929858418568746821,0.0000000000000000000,44
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163716,2022-12-15,262,2985,389.9900,469.99,0.272896,0.1702163875827145259,0.0000000000000000000,157
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163726,2022-12-01,29,282,439.9900,499.99,0.350887,0.1143342432066032626,0.0000000000000000000,55
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163726,2022-12-08,35,266,379.9900,499.99,0.387814,0.2400048000960019201,0.1143342432066032626,29
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101164751,2023-01-05,210,2843,749.9900,899.99,0.171006,0.1613008260478256522,0.0000000000000000000,192
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101164751,2023-01-26,283,2201,649.9900,899.99,0.280877,0.2777808642318247981,0.1613008260478256522,157
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101164753,2023-01-05,311,3989,799.9900,999.99,0.202876,0.1948490137075283797,0.0000000000000000000,154
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101164753,2023-01-26,339,3213,699.9900,999.99,0.303126,0.2954941505936798499,0.1948490137075283797,151
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101164760,2022-12-15,250,1058,469.9900,549.99,0.302573,0.1454571901307296497,0.0000000000000000000,235
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101164762,2023-02-02,121,1112,549.9900,649.99,0.177881,0.1538485207464730227,0.0000000000000000000,73
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101164897,2023-01-05,269,3274,599.9900,849.99,0.333168,0.2941211073071447900,0.1474869013804254475,145
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101164906,2023-01-26,11,94,849.9900,1049.99,0.176729,0.1852636691778016934,0.0000000000000000000,46
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101164906,2023-02-02,14,73,699.9900,1049.99,0.226331,0.3333365079667425405,0.1852636691778016934,11
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101164907,2023-01-26,70,665,849.9900,1049.99,0.191046,0.1852636691778016934,0.0000000000000000000,64
